step,train_loss,tok_s,mem_mb,gpu_alloc_mb,gpu_reserved_mb,gpu_alloc_max_mb,gpu_reserved_max_mb,cpu_rss_mb,psutil_rss_mb,psutil_vms_mb,psutil_shared_mb,psutil_text_mb,psutil_data_mb,psutil_uss_mb,psutil_pss_mb,psutil_swap_mb,psutil_ram_used_mb,psutil_ram_total_mb,val_loss,val_ppl,attn_elems,attn_ratio,attn_reduction,flops_attn_est,flops_total_est,flops_ratio,flops_reduction_pct,attn_lq,attn_lk_per_layer,head_entropy,group_change_rate,avg_window,group_overlap,head_reassign_rate,group_lifespan_ema,head_groups,shadow_win_idx,shadow_logit_mean,group_heads,group_ratios,resolution_mean,resolution_std,resolution_min_frac,resolution_max_frac,resolution_collapse_min,resolution_collapse_max,resolution_delta,branch_usage_freq,attn_ratio_std_ema,flops_ratio_std_ema,lk_mean,lk_p90,w_mean,w_min,w_max,control_time_ms,control_feature_time_ms,hierarchy_time_ms,window_select_time_ms,control_mapping_time_ms,diagnostics_pack_time_ms,attn_time_ms,mask_time_ms,overhead_time_ms,step_time_ms,eval_time_s,val_group_count_total,val_group_count_level0,val_group_count_per_level,path_mode_freq,train_group_counts_per_level,controller_logits_std_per_level,win_idx_pre_clamp,win_idx_post_clamp,decision_logits_per_level,decision_logits_var_per_level,controller_input_per_level,controller_input_cos_sim_mean_per_level,controller_input_cos_sim_min_per_level,controller_input_l2_dist_mean_per_level,controller_input_dim_var_mean_per_level,decision_logits_margin_mean_per_level,decision_logits_margin_min_per_level,decision_argmax_diversity_frac_per_level,sibling_feature_delta_norm_mean_per_level,sibling_feature_delta_norm_min_per_level,sibling_feature_delta_norm_max_per_level,sibling_feature_cos_mean_per_level,sibling_feature_cos_min_per_level,sibling_logit_delta_l2_mean_per_level,sibling_logit_delta_l2_max_per_level,sibling_logit_delta_abs_mean_per_level,sibling_logit_delta_abs_max_per_level,sibling_ranking_diff_frac_per_level,sibling_top1_differ_frac_per_level,sibling_top1_ids_per_level,pairwise_bias_l2_mean_per_level,pairwise_bias_l2_max_per_level,pairwise_bias_abs_mean_per_level,pairwise_bias_abs_max_per_level,pairwise_bias_top1_changed_frac_per_level,pairwise_base_top1_ids_per_level,joint_pair_count_per_level,joint_output_delta_l2_mean_per_level,joint_output_delta_l2_max_per_level,joint_output_abs_delta_mean_per_level,joint_output_abs_delta_max_per_level,joint_top1_changed_frac_per_level,joint_base_top1_ids_per_level,joint_output_scale_per_level,decision_raw_idx_per_level,decision_parent_idx_per_level,decision_post_parent_idx_per_level,decision_differ_from_parent_frac_per_level,decision_unique_raw_idx_per_level,decision_unique_post_parent_idx_per_level,decision_non_one_raw_count_per_level,decision_non_one_post_parent_count_per_level,decision_head_idx_before_execution_mapping,decision_head_idx_after_execution_mapping,decision_unique_head_idx_before_execution_mapping,decision_unique_head_idx_after_execution_mapping,decision_head_idx_changed_by_execution_mapping_frac,decision_all_layers_unique_head_idx_before_execution_mapping,decision_all_layers_unique_head_idx_after_execution_mapping,decision_all_layers_head_idx_changed_by_execution_mapping_frac,decision_all_layers_unique_raw_idx_per_level,decision_all_layers_unique_post_parent_idx_per_level,all_layers_sibling_ranking_diff_frac_per_level,all_layers_sibling_top1_differ_frac_per_level,all_layers_sibling_top1_ids_per_level,all_layers_joint_pair_count_per_level,all_layers_joint_output_delta_l2_mean_per_level,all_layers_joint_output_abs_delta_mean_per_level,all_layers_joint_top1_changed_frac_per_level,all_layers_joint_base_top1_ids_per_level,hierarchy_head_group_map_per_level,hierarchy_group_members_per_level,cluster_metric_per_level,cluster_threshold_kind_per_level,cluster_threshold_per_level,cluster_item_count_per_level,cluster_groups_before_merge_per_level,cluster_groups_after_merge_per_level,cluster_groups_merged_per_level,cluster_sim_min_per_level,cluster_sim_mean_per_level,cluster_sim_max_per_level,cluster_sim_std_per_level,cluster_forced_bipartition_per_level,cluster_force_split_anchor_similarity_per_level,cluster_origin_per_level,cluster_forced_bipartition_allowed_per_level,cluster_groups_before_force_per_level,cluster_feature_norm_mean_per_level,cluster_feature_norm_std_per_level,cluster_feature_dim_var_mean_per_level,cluster_feature_dim_var_std_per_level,cluster_feature_l2_dist_mean_per_level,cluster_feature_l2_dist_std_per_level,cluster_feature_top_singular_ratio_per_level,hierarchy_level_added_per_level,hierarchy_growth_stopped_per_level,hierarchy_stop_reason_per_level,cluster_forced_bipartition_level0,cluster_force_split_anchor_similarity_level0,window_ablation_mode_freq,window_ablation_changed_frac
50,61.688515,5492.52,7593.51,7593.51,39154.00,36938.45,39154.00,4472.53,2415.24,55238.45,504.75,2.22,4125.86,1348.45,1704.55,0.00,3618.45,56233.48,,,3221225472.00,1.000000,0.000000,1649267441664.00,5360119185408.00,1.000000,0.0000,4096,"4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096","0.8601,0.8588,0.8594,0.8599,0.8597,0.8599,0.8600,0.8596,0.8582,0.8588,0.8596,0.8598,0.8607,0.8609,0.8606,0.8604,0.8601,0.8607,0.8604,0.8607,0.8610,0.8603,0.8605,0.8605,0.8616,0.8611,0.8619,0.8603,0.8626,0.8625,0.8622,0.8624,0.8619,0.8608,0.8623,0.8622,0.8654,0.8646,0.8655,0.8655,0.8655,0.8650,0.8648,0.8655,0.8654,0.8656,0.8646,0.8654,0.8665,0.8664,0.8661,0.8663,0.8660,0.8664,0.8663,0.8665,0.8662,0.8663,0.8663,0.8663,0.8667,0.8668,0.8667,0.8666,0.8668,0.8668,0.8666,0.8668,0.8666,0.8669,0.8667,0.8668,0.8666,0.8670,0.8670,0.8669,0.8669,0.8668,0.8669,0.8670,0.8666,0.8669,0.8668,0.8667,0.8671,0.8670,0.8669,0.8671,0.8671,0.8672,0.8668,0.8669,0.8670,0.8670,0.8672,0.8669,0.8670,0.8672,0.8669,0.8669,0.8671,0.8670,0.8671,0.8670,0.8672,0.8669,0.8670,0.8669,0.8670,0.8667,0.8670,0.8672,0.8670,0.8672,0.8672,0.8671,0.8669,0.8666,0.8671,0.8666,0.8672,0.8671,0.8672,0.8670,0.8672,0.8670,0.8673,0.8672,0.8672,0.8671,0.8671,0.8670,0.8671,0.8670,0.8669,0.8670,0.8671,0.8669,0.8670,0.8672,0.8670,0.8670,0.8675,0.8673,0.8672,0.8671,0.8671,0.8671,0.8670,0.8670,0.8673,0.8671,0.8671,0.8673,0.8673,0.8672,0.8672,0.8672,0.8670,0.8672,0.8671,0.8670,0.8671,0.8672,0.8668,0.8672,0.8671,0.8673,0.8671,0.8673,0.8671,0.8669,0.8670,0.8669,0.8671,0.8671,0.8672,0.8669,0.8671,0.8673,0.8675,0.8674,0.8671,0.8672,0.8673,0.8671,0.8671,0.8673,0.8675,0.8673,0.8671,0.8671",0.000000,4096.00,,,,"0,0,1,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,0,1,0,1,0,1,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,0,1,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1","1,1,0,0,1,0,1,0,1,0,1,0|2,1,2,1,2,1,2,1,2,1,2,1|2,1,2,1,2,1,2,1,2,1,2,1|0,0,0,0,0,0,0,0,0,0,0,0|1,3,1,3,1,3,1,3,1,3,1,3|1,3,1,3,1,3,1,3,1,3,1,3|0,1,0,1,0,1,0,1,0,1,0,1|0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0|0,1,0,0,1,0,1,0,1,1,0,1|2,3,2,3,2,3,2,3,2,3,2,3|3,0,3,0,3,0,3,0,3,0,3,0|2,3,2,3,2,3,2,3,2,3,2,3|3,0,3,0,3,0,3,0,3,0,3,0|2,2,3,3,2,3,2,3,2,3,2,3|0,0,0,0,0,0,0,0,0,0,0,0","0.287109,0.062744,-0.219238,0.300781|-0.077881,-0.166016,-0.036011,0.106689|0.613281,-0.129883,-0.460938,-0.377930|-0.060059,0.004311,0.286133,0.134766|0.260254,0.060669,0.145508,0.966797|0.200684,0.297852,0.115723,1.304688|-0.032715,-1.378906,0.697266,-0.110352|0.202148,0.094727,-1.093750,-1.710938|0.498047,0.833984,0.131836,-0.099121|-0.287109,-1.000000,0.147949,0.753906|-0.007233,0.664062,-0.267578,0.876953|0.472656,-0.560547,0.009621,-0.123535|0.777344,-2.140625,0.260742,0.112305|0.882812,0.355469,0.084229,0.406250|-1.750000,0.099365,0.184570,0.753906|-0.521484,-0.597656,-0.484375,-0.407227","{0: [0, 1, 4, 6, 8, 10], 1: [2, 3, 5, 7, 9, 11]}","{0: 1.0, 1: 1.0}",4096.00,0.00,0.00,1.00,0.00,1.00,,{'4096': 1.0},0.00,0.00,4096.00,4096.00,4096.00,4096.00,4096.00,4.03,0.00,0.00,0.00,0.00,0.01,17.49,0.00,4.55,518.61,,,,,{'warmup_or_disabled_control': 1.0},[2],[0.21117408573627472],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,{'adaptive': 1.0},0.000000
100,69.252670,5602.60,7593.51,7593.51,39154.00,36938.45,39154.00,4472.53,2415.42,55238.45,504.75,2.22,4125.86,1349.65,1705.42,0.00,3620.81,56233.48,,,3221225472.00,1.000000,0.000000,1649267441664.00,5360119185408.00,1.000000,0.0000,4096,"4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096|4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096","0.8585,0.8534,0.8519,0.8560,0.8582,0.8579,0.8591,0.8576,0.8433,0.8510,0.8554,0.8588,0.8607,0.8610,0.8608,0.8609,0.8609,0.8612,0.8593,0.8602,0.8610,0.8607,0.8603,0.8608,0.8635,0.8641,0.8638,0.8633,0.8640,0.8644,0.8639,0.8645,0.8647,0.8638,0.8639,0.8642,0.8665,0.8656,0.8663,0.8663,0.8660,0.8658,0.8661,0.8662,0.8665,0.8660,0.8659,0.8665,0.8669,0.8667,0.8668,0.8668,0.8666,0.8670,0.8668,0.8669,0.8668,0.8668,0.8667,0.8666,0.8671,0.8670,0.8669,0.8671,0.8668,0.8672,0.8670,0.8670,0.8669,0.8670,0.8669,0.8669,0.8670,0.8670,0.8672,0.8672,0.8671,0.8672,0.8670,0.8674,0.8673,0.8671,0.8669,0.8669,0.8669,0.8672,0.8670,0.8671,0.8672,0.8673,0.8669,0.8670,0.8673,0.8670,0.8671,0.8668,0.8672,0.8673,0.8671,0.8671,0.8672,0.8671,0.8670,0.8672,0.8671,0.8670,0.8671,0.8673,0.8671,0.8672,0.8672,0.8671,0.8672,0.8671,0.8670,0.8671,0.8671,0.8672,0.8671,0.8669,0.8671,0.8669,0.8671,0.8673,0.8672,0.8671,0.8672,0.8672,0.8673,0.8669,0.8674,0.8671,0.8672,0.8671,0.8673,0.8673,0.8671,0.8671,0.8671,0.8670,0.8672,0.8673,0.8673,0.8671,0.8672,0.8674,0.8671,0.8672,0.8673,0.8673,0.8671,0.8671,0.8671,0.8671,0.8672,0.8671,0.8673,0.8670,0.8673,0.8674,0.8673,0.8673,0.8669,0.8671,0.8673,0.8673,0.8672,0.8673,0.8673,0.8669,0.8673,0.8671,0.8670,0.8673,0.8674,0.8671,0.8671,0.8673,0.8669,0.8671,0.8671,0.8673,0.8671,0.8673,0.8675,0.8671,0.8673,0.8671,0.8671,0.8674,0.8672,0.8671",0.000000,4096.00,1.000000,0.000000,1.000000,"0,0,1,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,0,1,0,1,0,1,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1|0,0,1,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,1,0,1,0,1","1,1,0,0,1,0,1,0,1,0,1,0|2,1,2,1,2,1,2,1,2,1,2,1|2,1,2,1,2,1,2,1,2,1,2,1|0,0,0,0,0,0,0,0,0,0,0,0|1,3,1,3,1,3,1,3,1,3,1,3|1,3,1,3,1,3,1,3,1,3,1,3|0,1,0,1,0,1,0,1,0,1,0,1|0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0|0,1,0,0,1,0,1,0,1,1,0,1|2,3,2,3,2,3,2,3,2,3,2,3|3,0,3,0,3,0,3,0,3,0,3,0|2,3,2,3,2,3,2,3,2,3,2,3|3,0,3,0,3,0,3,0,3,0,3,0|2,2,3,3,2,3,2,3,2,3,2,3|0,0,0,0,0,0,0,0,0,0,0,0","0.291016,0.063721,-0.220703,0.310547|-0.074707,-0.166016,-0.040649,0.109131|0.675781,-0.125488,-0.512695,-0.377930|-0.103027,0.008316,0.317383,0.148926|0.328125,0.071533,0.131104,1.160156|0.291992,0.364258,0.181641,1.492188|-0.088623,-1.644531,0.820312,-0.150879|0.211914,0.066895,-1.304688,-1.968750|0.591797,1.007812,0.107910,-0.106201|-0.340820,-1.136719,0.144531,0.873047|-0.063965,0.783203,-0.346680,0.998047|0.578125,-0.648438,0.023254,-0.143555|0.847656,-2.484375,0.259766,0.144043|0.988281,0.418945,0.109619,0.515625|-1.980469,0.095947,0.246582,0.941406|-0.576172,-0.666016,-0.560547,-0.496094","{0: [0, 1, 4, 6, 8, 10], 1: [2, 3, 5, 7, 9, 11]}","{0: 1.0, 1: 1.0}",4096.00,0.00,0.00,1.00,0.00,1.00,,{'4096': 1.0},0.00,0.00,4096.00,4096.00,4096.00,4096.00,4096.00,4.03,0.00,0.00,0.00,0.00,0.01,17.49,0.00,4.55,518.84,,,,,{'warmup_or_disabled_control': 1.0},[2],[0.2147599458694458],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],[3],0.0,"[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[[3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,{'adaptive': 1.0},0.000000
150,48.554142,5799.17,8169.54,8169.54,39154.00,37704.55,39154.00,4472.53,2417.70,55238.45,506.88,2.22,4125.89,1377.95,1725.08,0.00,3651.72,56233.48,,,1293942784.00,0.401693,0.598307,662498705408.00,4373350449152.00,0.815905,18.4095,4096,"1024,512,1024,512,1024,512,1024,512,1024,512,1024,512|2048,1024,2048,2048,1024,2048,1024,1024,2048,1024,2048,1024|2048,2048,2048,1024,2048,1024,1024,1024,2048,1024,1024,2048|512,512,512,512,512,512,512,512,512,512,512,512|1024,1024,4096,1024,4096,4096,1024,4096,1024,4096,1024,4096|1024,1024,4096,1024,1024,4096,1024,4096,1024,4096,4096,4096|512,1024,512,1024,512,1024,512,1024,512,1024,512,1024|512,512,512,512,512,512,512,512,512,512,512,512|512,512,512,512,512,512,512,512,512,512,512,512|512,512,1024,1024,512,1024,512,1024,512,1024,512,1024|2048,4096,2048,4096,2048,4096,2048,2048,4096,2048,2048,2048|4096,4096,4096,4096,4096,512,4096,512,512,512,4096,512|2048,4096,2048,4096,2048,2048,4096,4096,2048,4096,2048,4096|4096,4096,512,4096,512,4096,4096,512,512,512,4096,512|2048,2048,4096,2048,4096,2048,4096,2048,2048,4096,4096,4096|512,512,512,512,512,512,512,512,512,512,512,512","0.7807,0.6950,0.7604,0.7063,0.7771,0.7109,0.7813,0.7127,0.7603,0.6960,0.7699,0.7130,0.8367,0.7842,0.8376,0.8374,0.7840,0.8378,0.7777,0.7832,0.8374,0.7833,0.8360,0.7835,0.8411,0.8417,0.8414,0.7882,0.8417,0.7892,0.7888,0.7888,0.8421,0.7884,0.7882,0.8421,0.7217,0.7213,0.7215,0.7219,0.7219,0.7216,0.7216,0.7216,0.7217,0.7218,0.7215,0.7218,0.7905,0.7906,0.8667,0.7900,0.8667,0.8668,0.7900,0.8668,0.7902,0.8668,0.7904,0.8669,0.7905,0.7906,0.8672,0.7904,0.7905,0.8668,0.7904,0.8671,0.7904,0.8669,0.8670,0.8671,0.7222,0.7907,0.7226,0.7908,0.7221,0.7903,0.7224,0.7904,0.7224,0.7908,0.7222,0.7907,0.7222,0.7227,0.7221,0.7224,0.7225,0.7219,0.7224,0.7226,0.7225,0.7223,0.7222,0.7226,0.7223,0.7223,0.7228,0.7224,0.7224,0.7224,0.7223,0.7222,0.7225,0.7220,0.7221,0.7224,0.7226,0.7225,0.7909,0.7904,0.7224,0.7909,0.7223,0.7909,0.7226,0.7905,0.7222,0.7907,0.8438,0.8670,0.8442,0.8673,0.8438,0.8670,0.8439,0.8440,0.8672,0.8442,0.8439,0.8439,0.8672,0.8672,0.8672,0.8671,0.8674,0.7222,0.8671,0.7223,0.7226,0.7225,0.8672,0.7223,0.8437,0.8672,0.8441,0.8670,0.8441,0.8440,0.8671,0.8673,0.8439,0.8674,0.8439,0.8671,0.8673,0.8671,0.7223,0.8670,0.7224,0.8671,0.8671,0.7223,0.7222,0.7225,0.8672,0.7223,0.8441,0.8439,0.8672,0.8440,0.8673,0.8438,0.8669,0.8441,0.8439,0.8672,0.8671,0.8671,0.7229,0.7224,0.7223,0.7223,0.7223,0.7223,0.7224,0.7221,0.7224,0.7226,0.7227,0.7224",0.000000,1645.33,0.381258,0.348958,0.965104,"0,1,0,1,0,1,0,1,0,1,0,1|0,1,0,0,1,0,1,1,0,1,0,1|0,0,0,1,0,1,1,1,0,1,1,0|0,1,0,0,1,1,0,1,0,1,0,1|0,0,1,0,1,1,0,1,0,1,0,1|0,0,1,0,0,1,0,1,0,1,1,1|0,1,0,1,0,1,0,1,0,1,0,1|0,0,1,0,1,0,1,0,1,1,0,1|0,1,0,0,0,1,1,0,1,1,0,1|0,0,1,1,0,1,0,1,0,1,0,1|0,1,0,1,0,1,0,0,1,0,0,0|0,0,0,0,0,1,0,1,1,1,0,1|0,1,0,1,0,0,1,1,0,1,0,1|0,0,1,0,1,0,0,1,1,1,0,1|0,0,1,0,1,0,1,0,0,1,1,1|0,0,1,1,0,0,1,0,1,1,0,1",|||||||||||||||,|||||||||||||||,"{0: [0, 2, 4, 6, 8, 10], 1: [1, 3, 5, 7, 9, 11]}","{0: 0.125, 1: 0.25}",1645.33,714.77,0.40,0.21,0.25,0.00,0.00,"{'1024': 0.21875, '512': 0.4010416666666667, '2048': 0.16666666666666666, '4096': 0.21354166666666666}",0.28,0.09,1645.33,2368.00,1645.33,512.00,4096.00,1.36,0.00,0.00,0.00,0.00,0.01,17.73,0.00,1.89,536.83,,,,,{'grouped_control_cached': 1.0},[2],[],[],[],[],[],[],[1.0],[1.0],[0.09960545599460602],[8.552799408789724e-05],[0.058368682861328125],[0.048828125],[1.0],[0.09960545599460602],[0.09960545599460602],[0.09960545599460602],[0.9988600015640259],[0.9988600015640259],[0.20378230512142181],[0.20378230512142181],[0.09119606018066406],[0.138427734375],[1.0],[1.0],"[[1, 0]]",[0.0],[0.0],[0.0],[0.0],[0.0],"[[3, 3]]",[1],[0.20378230512142181],[0.20378230512142181],[0.09119606018066406],[0.138427734375],[1.0],"[[3, 3]]",[1.0],"[[1, 0]]",[None],"[[1, 0]]",[None],"[[0, 1]]","[[0, 1]]",[1],[1],"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 1]","[0, 1]",0.0,"[[0, 1], [1, 2], [1, 2], [0], [1, 3], [1, 3], [0, 1], [0], [0], [0, 1], [2, 3], [0, 3], [2, 3], [0, 3], [2, 3], [0]]","[[0, 1], [1, 2], [1, 2], [0], [1, 3], [1, 3], [0, 1], [0], [0], [0, 1], [2, 3], [0, 3], [2, 3], [0, 3], [2, 3], [0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[[0, 1]], [[1, 2]], [[1, 2]], [[0]], [[1, 3]], [[1, 3]], [[0, 1]], [[0]], [[0]], [[0, 1]], [[2, 3]], [[0, 3]], [[2, 3]], [[0, 3]], [[2, 3]], [[0]]]","[[[0, 1]], [[1, 2]], [[1, 2]], [[0]], [[1, 3]], [[1, 3]], [[0, 1]], [[0]], [[0]], [[0, 1]], [[2, 3]], [[0, 3]], [[2, 3]], [[0, 3]], [[2, 3]], [[0]]]","[[1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0]]","[[1.0], [1.0], [1.0], [0.0], [1.0], [1.0], [1.0], [0.0], [0.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.0]]","[[[1, 0]], [[2, 1]], [[2, 1]], [[0, 0]], [[1, 3]], [[1, 3]], [[0, 1]], [[0, 0]], [[0, 0]], [[0, 1]], [[2, 3]], [[3, 0]], [[2, 3]], [[3, 0]], [[2, 3]], [[0, 0]]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]","[[0.20378230512142181], [0.2804468274116516], [1.2428295612335205], [0.8005808591842651], [1.9913218021392822], [1.5451678037643433], [1.3305612802505493], [0.638830304145813], [1.2614281177520752], [1.7581859827041626], [1.9011204242706299], [1.9067208766937256], [1.8941197395324707], [0.5915706157684326], [1.014332890510559], [1.628495454788208]]","[[0.09119606018066406], [0.122650146484375], [0.596923828125], [0.32550048828125], [0.943359375], [0.601806640625], [0.525390625], [0.2386474609375], [0.5180917978286743], [0.647216796875], [0.858154296875], [0.891845703125], [0.820556640625], [0.2625732421875], [0.45111083984375], [0.693115234375]]","[[1.0], [1.0], [1.0], [1.0], [0.5], [0.5], [1.0], [0.0], [1.0], [1.0], [0.5], [0.5], [1.0], [0.5], [0.5], [0.5]]","[[[3, 3]], [[3, 3]], [[0, 0]], [[2, 2]], [[3, 3]], [[3, 3]], [[2, 2]], [[0, 0]], [[1, 1]], [[3, 3]], [[3, 3]], [[0, 0]], [[0, 0]], [[0, 0]], [[3, 3]], [[3, 0]]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,{'adaptive': 1.0},0.000000
